event,x,y,z,adc,zelem,layer
74,-27.8658,-36.2876,68.2175,1347,1,27
74,-26.0347,-37.6175,-194.975,1335,1,27
74,-31.0545,-33.5943,-103.228,490,1,27
74,-26.1262,-37.5564,65.937,248,1,27
74,-14.4998,-43.3835,-178.082,616,1,27
74,-23.911,-38.9953,81.5572,407,1,27
74,-31.2699,-33.3882,-101.976,609,1,27
74,-28.4155,-35.8464,-153.313,474,1,27
74,-25.4621,-38.0002,63.242,378,1,27
74,-23.1616,-39.4501,72.7919,485,1,27
74,-14.7189,-43.3091,64.2434,152,1,27
74,-14.0736,-43.5282,-41.3722,190,1,27
74,-30.0882,-34.4534,70.5872,168,1,27
74,-13.8086,-43.6181,-36.2714,430,1,27
74,-14.8762,-43.2557,-48.4545,244,1,27
74,-17.8286,-42.1294,12.0173,95,1,27
74,-31.4541,-33.2119,6.74187,119,1,27
74,-14.8904,-43.2509,-178.792,76,1,27
74,-25.8956,-37.7105,-262.001,163,1,27
74,-26.2752,-37.4547,-195.729,68,1,27
74,-14.8608,-43.261,-229.601,61,1,27
74,-25.2123,-38.1671,62.4132,93,1,27
74,-39.4239,-23.2047,-67.9126,6791,0,27
74,-42.1522,-17.7768,-100.732,6801,0,27
74,-41.9992,-18.1247,156.251,4259,0,27
74,-38.5585,-24.6265,184.783,4730,0,27
74,-32.8983,-31.7817,229.863,3696,0,27
74,-42.4228,-17.1162,-88.8569,4347,0,27
74,-38.243,-25.0986,17.1829,2316,0,27
74,-41.0107,-20.2596,13.3763,2282,0,27
74,-43.6835,-13.5925,-97.3062,1067,0,27
74,-38.5418,-24.6515,209.986,1252,0,27
74,-43.6938,-13.5572,-76.5718,1137,0,27
74,-43.6912,-13.5661,-94.02,1815,0,27
74,-34.784,-29.7112,196.166,983,0,27
74,-39.0817,-23.7686,14.149,1104,0,27
74,-42.0087,-18.103,-106.584,298,0,27
74,-40.8793,-20.526,11.7663,549,0,27
74,-40.6886,-20.9126,-21.9323,772,0,27
74,-43.1804,-15.0981,163.143,922,0,27
74,-42.2445,-17.567,-96.9295,773,0,27
74,-42.7394,-16.3022,181.547,515,0,27
74,-40.9811,-20.3196,-43.6007,593,0,27
74,-41.2066,-19.8623,1.75698,323,0,27
74,-42.3106,-17.4048,-93.9968,1179,0,27
74,-42.027,-18.0614,-105.806,578,0,27
74,-33.2006,-31.4658,15.8238,583,0,27
74,-43.1708,-15.1263,25.7374,463,0,27
74,-40.3869,-21.4842,-79.322,271,0,27
74,-38.6471,-24.4849,183.873,209,0,27
74,-41.8808,-18.3937,158.488,211,0,27
74,-38.3643,-24.9171,251.529,352,0,27
74,-42.4717,-16.9904,-86.1424,86,0,27
74,-41.153,-19.971,-98.3237,106,0,27
74,-38.4562,-24.7796,17.8976,48,0,27
74,-38.4554,-24.7808,16.6274,45,0,27
74,-39.3056,-23.3996,14.9337,43,0,27
74,-38.6398,-24.4969,69.6328,16556,1,27
74,-38.9639,-23.9628,72.6083,10220,1,27
74,-34.7662,-29.7316,-116.167,2462,1,27
74,-39.1414,-23.6703,74.5052,1100,1,27
74,-38.6052,-24.5538,-236.368,5510,1,27
74,-37.0663,-26.8049,89.1537,8600,1,27
74,-33.7458,-30.8951,-278.775,1154,1,27
74,-38.3135,-24.9932,-235.018,1174,1,27
74,-42.1678,-17.7415,-28.4619,1221,1,27
74,-38.9151,-24.0432,-237.779,1098,1,27
74,-42.8894,-15.9165,93.3151,830,1,27
74,-39.1137,-23.7159,32.2805,861,1,27
74,-35.1083,-29.3351,12.4473,1233,1,27
74,-36.7881,-27.1843,-288.934,625,1,27
74,-38.3529,-24.9343,-175.969,673,1,27
74,-35.1801,-29.2456,13.4678,306,1,27
74,-43.023,-15.5618,-155.094,825,1,27
74,-35.4539,-28.9045,-264.667,828,1,27
74,-33.845,-30.7819,72.9061,797,1,27
74,-35.5939,-28.7301,-265.729,420,1,27
74,-34.2353,-30.3369,-8.78627,526,1,27
74,-34.9501,-29.5218,-126.47,588,1,27
74,-36.968,-26.939,-226.11,549,1,27
74,-42.1902,-17.6904,-55.5752,331,1,27
74,-39.8417,-22.4781,-173.574,302,1,27
74,-43.6396,-13.7431,83.4862,476,1,27
74,-35.586,-28.7399,-1.25942,319,1,27
74,-43.5954,-13.8757,6.93867,314,1,27
74,-34.5183,-30.0142,-280.002,200,1,27
74,-37.7446,-25.8446,-170.651,227,1,27
74,-42.8834,-15.9317,-155.928,50,1,27
74,-38.5813,-24.5924,58.1802,422,1,27
74,-37.0402,-26.8406,84.3597,47,1,27
74,-38.576,-24.6003,53.4465,42,1,27
74,-44.9149,-8.66288,255.636,5333,0,27
74,-45.0645,-7.90086,269.832,1625,0,27
74,-45.5,-4.70671,193.941,5162,0,27
74,-45.1273,7.49288,257.226,1445,0,27
74,-45.3634,-5.95392,-61.913,1167,0,27
74,-45.6358,3.117,106.85,1234,0,27
74,-44.9241,-8.61709,256.754,249,0,27
74,-45.7326,0.92956,181.561,515,0,27
74,-45.4976,-4.72837,202.197,2674,0,27
74,-45.5997,-3.66819,-23.4909,561,0,27
74,-45.0607,7.9256,-106.59,377,0,27
74,-45.0052,8.20931,48.7811,521,0,27
74,-45.1135,-7.58284,252.683,457,0,27
74,-45.6099,-3.51195,-22.6551,287,0,27
74,-45.6889,2.30682,121.575,416,0,27
74,-45.2595,-6.63411,200.785,425,0,27
74,-45.7164,1.67149,-28.9373,337,0,27
74,-44.5685,10.3105,39.6766,288,0,27
74,-44.6061,10.1571,54.0671,440,0,27
74,-45.7223,1.39897,-29.5392,135,0,27
74,-45.6444,-2.98573,-24.6586,228,0,27
74,-44.4304,-10.875,-1.90559,131,0,27
74,-44.6118,10.1336,173.474,227,0,27
74,-45.2161,-6.91634,-34.3686,172,0,27
74,-45.1739,-7.19003,200.963,69,0,27
74,-44.825,9.11509,49.2297,67,0,27
74,-45.2988,-6.37861,201.233,45,0,27
74,-45.5956,-3.73034,-77.3164,6655,1,27
74,-45.4888,4.80888,-167.287,13533,1,27
74,-45.1418,7.39887,-57.2808,2538,1,27
74,-45.0897,-7.73763,49.0222,2112,1,27
74,-45.0318,8.07548,-58.3554,1445,1,27
74,-44.8314,9.08285,-91.9106,1277,1,27
74,-45.5768,4.00496,-194.44,860,1,27
74,-45.502,4.68841,87.8518,1861,1,27
74,-45.3371,-6.13015,33.4532,825,1,27
74,-45.7392,-0.626408,75.5819,570,1,27
74,-45.2867,-6.4574,20.4964,416,1,27
74,-44.7888,-9.29692,-195.01,550,1,27
74,-45.6982,2.16563,-279.934,403,1,27
74,-45.6241,-3.296,-172.149,789,1,27
74,-45.0112,-8.1789,44.5725,422,1,27
74,-45.4986,4.7194,-298.73,346,1,27
74,-45.5377,4.36264,-168.207,124,1,27
74,-45.3908,5.70356,103.401,232,1,27
74,-44.9912,-8.27932,49.8476,195,1,27
74,-44.7001,9.743,29.2641,391,1,27
74,-45.6557,-2.81391,58.9367,450,1,27
74,-44.823,9.12537,-15.1339,313,1,27
74,-45.2087,-6.96419,17.139,291,1,27
74,-45.047,7.99913,49.6273,393,1,27
74,-44.8589,-8.94481,-194.458,116,1,27
74,-45.6643,-2.68215,-172.441,76,1,27
74,-45.3754,-5.84406,31.9032,105,1,27
74,-45.5128,4.59001,-298.193,71,1,27
74,-44.9661,-8.4057,43.9199,59,1,27
74,-43.676,16.7099,47.5807,5616,0,28
74,-37.4835,27.9621,122.083,6576,0,28
74,-39.4153,25.1814,-78.1993,3849,0,28
74,-43.5982,16.9099,-77.2236,6024,0,28
74,-40.6877,23.0579,152.48,1423,0,28
74,-35.3949,30.5627,-99.7439,1805,0,28
74,-41.7658,21.0362,288.99,1181,0,28
74,-42.2617,20.0304,228.644,1528,0,28
74,-36.3907,29.3679,-5.57522,1173,0,28
74,-38.9673,25.8518,-104.254,1865,0,28
74,-34.0415,32.0635,153.854,1031,0,28
74,-38.9979,25.8061,52.5303,686,0,28
74,-38.7421,26.1889,-104.89,406,0,28
74,-36.797,28.8618,58.1827,524,0,28
74,-37.1556,28.4093,-72.3457,1368,0,28
74,-36.0759,29.7603,5.07393,523,0,28
74,-38.2886,26.8641,154.784,543,0,28
74,-38.5208,26.5201,154.235,228,0,28
74,-39.1563,25.569,-101.716,373,0,28
74,-39.2242,25.4674,-84.5402,374,0,28
74,-35.374,30.5864,-74.8421,877,0,28
74,-34.8118,31.2275,-75.8253,336,0,28
74,-38.5626,26.4576,-89.7349,277,0,28
74,-42.0836,20.3917,237.936,320,0,28
74,-39.2949,25.3615,151.822,304,0,28
74,-41.7474,21.0734,-2.45725,203,0,28
74,-33.6735,32.4479,-98.7685,308,0,28
74,-37.036,28.5639,145.859,272,0,28
74,-38.0825,27.1452,-36.5016,196,0,28
74,-36.2113,29.5916,-73.7465,432,0,28
74,-36.6721,29.0174,-73.1349,260,0,28
74,-37.3196,28.1857,146.331,93,0,28
74,-43.0544,18.2607,289.86,262,0,28
74,-35.7377,30.1718,4.25053,108,0,28
74,-42.5371,19.4364,288.878,126,0,28
74,-38.2856,26.8683,-90.4946,114,0,28
74,-37.3643,28.1246,121.209,66,0,28
74,-39.4105,25.1886,-103.798,93,0,28
74,-42.0823,20.3943,-3.27278,55,0,28
74,-42.4905,19.5424,6.49719,6046,1,28
74,-43.4813,17.2104,-222.155,10350,1,28
74,-41.2017,22.1212,-239.036,3012,1,28
74,-39.7437,24.6453,52.3349,2209,1,28
74,-37.2263,28.3129,-86.3035,1580,1,28
74,-44.5678,14.1865,85.2975,1832,1,28
74,-41.8972,20.7696,-124.315,1033,1,28
74,-40.8742,22.7181,-153.141,2089,1,28
74,-40.7076,23.0218,-174.381,1094,1,28
74,-37.7583,27.5873,-157.57,1003,1,28
74,-41.8883,20.7877,35.5025,554,1,28
74,-41.6681,21.2342,-222.424,1526,1,28
74,-34.1859,31.9126,42.8892,1764,1,28
74,-41.8646,20.8359,-7.4038,828,1,28
74,-40.621,23.1797,-160.132,803,1,28
74,-34.805,31.2353,-223.719,560,1,28
74,-41.8739,20.8169,13.1351,922,1,28
74,-33.847,32.2666,-68.0907,456,1,28
74,-34.6813,31.3763,-85.1396,558,1,28
74,-44.5718,14.1745,-173.562,530,1,28
74,-34.7214,31.3306,43.4964,435,1,28
74,-33.5715,32.5545,42.1685,396,1,28
74,-38.5452,26.4836,81.4449,439,1,28
74,-39.6802,24.7499,-197.447,503,1,28
74,-41.5554,21.4627,-218.898,758,1,28
74,-37.8413,27.4741,-174.614,443,1,28
74,-41.0877,22.3289,-13.6647,688,1,28
74,-44.0876,15.6011,36.8579,520,1,28
74,-36.5294,29.1952,-132.32,246,1,28
74,-35.7857,30.1171,-228.852,327,1,28
74,-43.7328,16.5636,-106.547,266,1,28
74,-41.6344,21.3026,83.9037,394,1,28
74,-33.7985,32.3173,-229.332,277,1,28
74,-39.3955,25.211,-46.5945,228,1,28
74,-37.7589,27.5865,-173.693,126,1,28
74,-41.6297,21.312,-27.7661,218,1,28
74,-36.8232,28.829,9.26169,319,1,28
74,-41.4983,21.5786,-217.033,256,1,28
74,-39.4892,25.0646,-45.6415,207,1,28
74,-33.707,32.4129,-116.37,315,1,28
74,-36.2221,29.578,-183.102,248,1,28
74,-33.4715,32.6589,-33.074,159,1,28
74,-34.9525,31.0671,-86.6585,223,1,28
74,-34.3126,31.7803,-245.907,189,1,28
74,-44.8762,13.1482,7.87999,219,1,28
74,-36.8777,28.7611,-199.746,119,1,28
74,-40.7208,22.9977,-154.853,126,1,28
74,-36.8391,28.8093,-41.445,162,1,28
74,-36.2591,29.5319,-34.1455,151,1,28
74,-42.5436,19.4216,-94.3626,189,1,28
74,-36.7333,28.9411,-200.568,153,1,28
74,-34.8086,31.2312,-86.0661,71,1,28
74,-35.3022,30.6683,43.6953,115,1,28
74,-18.7563,42.8364,185.181,15782,0,28
74,-25.0521,39.4968,122.918,5959,0,28
74,-21.8884,41.3294,26.8916,12787,0,28
74,-25.2425,39.3745,62.9342,4484,0,28
74,-14.0845,44.6024,154.773,1603,0,28
74,-23.5427,40.4127,210.524,1301,0,28
74,-32.5357,33.5894,272.335,852,0,28
74,-18.9195,42.7646,42.4976,858,0,28
74,-24.7732,39.6661,-20.0288,993,0,28
74,-28.0464,37.4217,-1.6194,789,0,28
74,-28.528,37.0649,158.475,883,0,28
74,-24.7512,39.6794,109.468,603,0,28
74,-31.0852,34.9366,52.3003,546,0,28
74,-31.2611,34.7824,99.8992,556,0,28
74,-15.7102,44.0505,30.1329,458,0,28
74,-29.3076,36.4391,6.09262,554,0,28
74,-22.9352,40.7551,298.473,830,0,28
74,-17.2472,43.467,174.236,1391,0,28
74,-22.0659,41.232,-84.4607,381,0,28
74,-27.4816,37.8359,45.564,585,0,28
74,-32.4791,33.6436,-13.2941,396,0,28
74,-20.1099,42.2226,265.063,481,0,28
74,-16.8358,43.627,259.259,318,0,28
74,-18.4762,42.9596,173.447,301,0,28
74,-16.539,43.7424,174.982,339,0,28
74,-28.9501,36.7261,239.019,175,0,28
74,-22.8399,40.8074,20.5754,262,0,28
74,-14.8193,44.3529,-79.1058,213,0,28
74,-30.6572,35.312,-64.5943,187,0,28
74,-17.3582,43.4239,151.957,225,0,28
74,-18.5765,42.9155,21.2773,126,0,28
74,-28.3777,37.1788,159.316,98,0,28
74,-27.2188,38.0286,174.558,104,0,28
74,-19.651,42.4427,184.297,84,0,28
74,-23.7954,40.2594,-11.5097,174,0,28
74,-22.595,40.9417,33.4474,102,0,28
74,-28.2006,37.3086,-0.732339,74,0,28
74,-22.5537,40.9644,26.1781,79,0,28
74,-21.0809,41.7437,26.1652,76,0,28
74,-25.1652,39.4261,108.903,62,0,28
74,-23.1431,40.641,20.8614,57,0,28
74,-27.9955,37.459,174.376,109,0,28
74,-21.8942,41.3262,38.9431,685,0,28
74,-18.8204,42.8081,197.679,1437,0,28
74,-21.9044,41.3206,47.6114,545,0,28
74,-27.7797,37.6173,44.9956,55,0,28
74,-18.8196,42.8085,206.999,1070,0,28
74,-21.9044,41.3206,54.6942,298,0,28
74,-18.8109,42.8123,212.772,244,0,28
74,-18.7917,42.8208,215.064,63,0,28
74,-21.9044,41.3206,58.7564,42,0,28
74,-27.6733,37.6953,38.321,10023,1,28
74,-14.9427,44.3111,-274.175,5723,1,28
74,-26.4492,38.5682,37.8455,3791,1,28
74,-20.9878,41.7896,-118.128,7965,1,28
74,-18.2028,43.0799,-231.407,4025,1,28
74,-28.9303,36.742,-17.1967,2446,1,28
74,-26.731,38.3799,-79.4234,2750,1,28
74,-28.4406,37.1327,39.2624,1867,1,28
74,-28.0556,37.4149,-133.955,1908,1,28
74,-32.4393,33.6817,-109.627,1526,1,28
74,-30.0363,35.8543,40.0683,2475,1,28
74,-21.3394,41.6162,-119.136,788,1,28
74,-28.8602,36.7982,-93.3334,1181,1,28
74,-31.2643,34.7796,-270.893,967,1,28
74,-30.9245,35.0775,-228.982,927,1,28
74,-25.633,39.1136,-1.18821,793,1,28
74,-31.6847,34.4041,41.1504,1403,1,28
74,-13.9049,44.6557,-273.635,827,1,28
74,-30.185,35.7261,-4.27969,1156,1,28
74,-17.8957,43.2148,-140.16,672,1,28
74,-15.1523,44.2399,15.4623,892,1,28
74,-29.122,36.5881,-15.5362,480,1,28
74,-19.8552,42.3482,-12.8039,454,1,28
74,-24.7621,39.6728,-249.926,519,1,28
74,-13.2061,44.8593,-243.613,348,1,28
74,-14.8548,44.3409,1.92865,330,1,28
74,-23.3884,40.5064,-280.109,426,1,28
74,-21.4421,41.5656,60.1667,347,1,28
74,-22.1718,41.1739,8.59659,355,1,28
74,-15.8039,44.0187,-139.561,493,1,28
74,-30.5862,35.3742,-206.891,356,1,28
74,-25.9896,38.8752,37.1453,148,1,28
74,-23.7494,40.2873,-164.523,149,1,28
74,-15.6199,44.0812,14.7048,86,1,28
74,-16.6382,43.7039,-139.725,284,1,28
74,-17.5144,43.3631,-10.0062,154,1,28
74,-12.6856,45.011,-16.8806,63,1,28
74,-32.1264,33.9813,41.8028,95,1,28
74,-31.6087,34.4768,40.5326,87,1,28
74,-30.8494,35.1434,40.956,57,1,28
74,-14.0205,44.6219,-274.482,47,1,28
74,-8.47132,45.9937,182.487,12102,0,28
74,-1.99957,46.7301,125.39,8256,0,28
74,8.65467,45.9573,215.524,5837,0,28
74,-7.47538,46.1627,188.594,3492,0,28
74,-10.378,45.6028,42.1604,3658,0,28
74,-6.44852,46.3208,206.888,4778,0,28
74,-1.65652,46.7376,218.283,5657,0,28
74,2.94758,46.6698,178.467,2019,0,28
74,10.1223,45.6653,171.473,2480,0,28
74,-8.44841,45.9983,100.148,2195,0,28
74,6.73674,46.2764,218.241,4946,0,28
74,-6.76597,46.2719,162.018,2211,0,28
74,-4.68987,46.5286,216.227,2525,0,28
74,10.6158,45.5446,268.284,807,0,28
74,2.59938,46.6926,218.55,2142,0,28
74,-2.29718,46.7124,81.6801,1031,0,28
74,10.2642,45.6307,203.247,1891,0,28
74,-1.95165,46.7312,31.686,642,0,28
74,9.6645,45.7564,131.73,914,0,28
74,1.2224,46.7471,-25.7646,1215,0,28
74,0.0425656,46.7729,78.0452,551,0,28
74,-6.62157,46.2941,283.631,674,0,28
74,1.38462,46.7436,-23.4316,671,0,28
74,-7.90903,46.096,183.804,324,0,28
74,1.6118,46.7386,-20.9102,308,0,28
74,7.75526,46.1197,-47.7632,283,0,28
74,0.25241,46.7683,238.507,678,0,28
74,-9.60303,45.7686,53.9753,437,0,28
74,4.11199,46.5919,218.678,518,0,28
74,5.38172,46.4529,218.296,140,0,28
74,0.741443,46.7576,101.645,282,0,28
74,6.34188,46.3372,-70.7792,548,0,28
74,-8.53074,45.9819,194.005,475,0,28
74,-9.18939,45.8509,-84.4306,680,0,28
74,-6.95615,46.2426,162.703,174,0,28
74,-5.40483,46.4503,-80.1245,256,0,28
74,1.71828,46.7363,-18.8019,340,0,28
74,10.3475,45.6103,-75.7896,334,0,28
74,-9.44319,45.8004,-86.0626,261,0,28
74,-11.2582,45.3874,-57.5843,266,0,28
74,1.50544,46.7409,-21.8724,168,0,28
74,-10.2288,45.6393,-85.1721,184,0,28
74,-4.32076,46.569,233.405,98,0,28
74,10.6051,45.5473,-76.5222,71,0,28
74,-11.4473,45.3412,-57.0455,57,0,28
74,-8.44626,45.9987,191.918,154,0,28
74,-8.44626,45.9987,199.14,514,0,28
74,5.38172,46.4529,40.5534,47,0,28
74,-8.44626,45.9987,204.62,111,0,28
74,-2.0116,46.7299,129.884,43,0,28
74,-0.76876,46.757,-7.35274,9184,1,28
74,-4.31121,46.5701,-216.187,5442,1,28
74,-7.11981,46.2175,-110.732,4981,1,28
74,-8.28239,46.0313,27.4829,1594,1,28
74,5.35905,46.4553,-193.601,1955,1,28
74,-8.92981,45.9025,-35.9946,2919,1,28
74,7.66631,46.1333,-131.223,2624,1,28
74,-3.75152,46.6171,-33.1821,870,1,28
74,3.84513,46.611,36.8584,1185,1,28
74,-4.87667,46.5082,41.502,1188,1,28
74,2.3645,46.708,-13.2494,1000,1,28
74,11.2505,45.3893,-90.3106,937,1,28
74,5.9763,46.3877,-131.942,997,1,28
74,-2.42578,46.704,-87.2478,569,1,28
74,3.89237,46.6079,-152.553,393,1,28
74,-0.765518,46.7571,-9.86944,408,1,28
74,7.51642,46.1564,-71.085,374,1,28
74,8.96363,45.8958,-251.47,722,1,28
74,8.06401,46.0721,-13.1007,398,1,28
74,-9.1446,45.8598,-89.4832,681,1,28
74,0.984935,46.7523,-238.357,481,1,28
74,5.53993,46.4355,-200.51,291,1,28
74,-11.2509,45.3892,-17.7847,270,1,28
74,3.56486,46.6293,3.32923,390,1,28
74,-0.852489,46.7552,-108.689,332,1,28
74,3.01852,46.6651,79.7955,282,1,28
74,-9.03954,45.8807,-88.0446,110,1,28
74,-10.7035,45.5232,88.8068,145,1,28
74,8.54334,45.9794,15.1277,229,1,28
74,7.35007,46.182,-164.164,329,1,28
74,3.74039,46.6178,4.11959,95,1,28
74,-9.25238,45.8384,99.2196,122,1,28
74,11.0862,45.4295,-89.2323,159,1,28
74,6.94816,46.2439,-131.794,112,1,28
74,-0.765518,46.7571,-15.9877,47,1,28
74,-0.765518,46.7571,-13.8752,42,1,28
74,17.7605,43.2674,74.2421,81,0,28
74,16.2076,43.8713,74.0026,59,0,28
74,32.293,33.8218,46.2116,6848,1,28
74,13.7868,44.6901,-249.526,19300,1,28
74,14.4275,44.4859,-175.774,2522,1,28
74,32.4026,33.7168,-275.09,3335,1,28
74,13.9502,44.6425,-258.45,6641,1,28
74,32.0896,34.0165,-273.901,921,1,28
74,19.6935,42.424,-269.425,1664,1,28
74,31.3499,34.7045,-47.3663,1120,1,28
74,18.4866,42.955,49.5247,842,1,28
74,21.5029,41.5356,-172.834,1053,1,28
74,18.1671,43.0956,18.4241,700,1,28
74,19.0008,42.7288,55.1072,1386,1,28
74,20.2578,42.1496,21.8931,510,1,28
74,32.3073,33.8081,-80.4583,536,1,28
74,19.3302,42.5838,85.1033,697,1,28
74,21.3128,41.6294,-152.23,787,1,28
74,25.4699,39.2225,-173.893,442,1,28
74,32.6647,33.4659,-276.28,374,1,28
74,27.4343,37.8705,-277.749,422,1,28
74,13.0828,44.8953,-245.293,839,1,28
74,31.932,34.1673,-123.713,500,1,28
74,27.6328,37.7249,-201.795,280,1,28
74,21.7948,41.3807,-214.6,364,1,28
74,31.4245,34.6391,-134.26,305,1,28
74,14.6292,44.4175,-177.163,158,1,28
74,31.7769,34.3158,-80.728,265,1,28
74,31.5971,34.4877,-46.6892,172,1,28
74,26.6625,38.4256,21.7123,327,1,28
74,27.3426,37.9378,15.7867,337,1,28
74,31.012,35.0008,-291.109,178,1,28
74,32.6642,33.4664,-280.631,234,1,28
74,23.3886,40.5062,50.4827,228,1,28
74,31.7314,34.3594,-124.674,131,1,28
74,21.97,41.2846,-215.205,128,1,28
74,22.7156,40.8756,51.7584,115,1,28
74,29.8621,35.9941,50.6174,132,1,28
74,25.168,39.4243,-174.558,69,1,28
74,26.5378,38.5089,-240.066,86,1,28
74,23.1078,40.6604,51.1178,60,1,28
74,13.8592,44.669,-270.262,1376,1,28
74,13.8009,44.686,-276.284,235,1,28
74,37.2634,28.2623,214.863,2190,0,28
74,38.0829,27.1447,263.789,2804,0,28
74,38.3489,26.7774,104.636,1378,0,28
74,41.6796,21.2109,296.756,1485,0,28
74,33.6202,32.5036,25.8764,893,0,28
74,36.8262,28.8253,276.063,646,0,28
74,40.9363,22.6049,-36.4742,764,0,28
74,35.2577,30.7191,192.925,611,0,28
74,39.6267,24.8381,-41.5371,466,0,28
74,35.4797,30.4659,-19.2254,274,0,28
74,43.3876,17.4513,196.93,425,0,28
74,40.8704,22.7251,171.117,660,0,28
74,44.8488,13.2424,164.931,553,0,28
74,43.3025,17.6701,-94.0043,344,0,28
74,44.6511,13.9206,292.343,153,0,28
74,37.7804,27.5571,243.233,328,0,28
74,41.9273,20.7086,28.8512,293,0,28
74,36.8279,28.8232,35.9058,284,0,28
74,37.604,27.7978,242.727,150,0,28
74,42.0317,20.497,28.0593,120,0,28
74,44.8299,13.3069,273.428,194,0,28
74,44.9308,12.9608,272.641,141,0,28
74,39.8034,24.5469,-42.2262,76,0,28
74,40.6489,23.1288,46.2984,6574,1,28
74,40.7248,22.9905,40.2173,4581,1,28
74,40.8945,22.6811,-47.3049,11153,1,28
74,41.4673,21.6369,59.6943,2097,1,28
74,40.0868,24.0798,62.6443,2348,1,28
74,36.1823,29.6277,-9.93426,1893,1,28
74,40.7917,22.8685,-8.26843,1853,1,28
74,40.7317,22.9779,16.1478,2112,1,28
74,40.4777,23.4357,7.07506,2321,1,28
74,38.6272,26.3608,33.4224,1401,1,28
74,36.1085,29.7196,-121.553,1216,1,28
74,36.7048,28.9766,56.625,1297,1,28
74,42.0509,20.4581,-22.2453,2987,1,28
74,39.5892,24.8998,63.7334,1335,1,28
74,37.3063,28.2038,62.7635,706,1,28
74,42.313,19.9265,-13.8298,2648,1,28
74,40.744,22.9555,36.7253,874,1,28
74,40.5204,23.3631,-19.9662,542,1,28
74,40.8015,22.8506,-18.515,705,1,28
74,37.669,27.7091,-275.83,837,1,28
74,42.6155,19.2583,-45.543,548,1,28
74,40.5973,23.2227,35.0407,613,1,28
74,40.5215,23.361,48.8182,334,1,28
74,40.5618,23.2876,0.681818,637,1,28
74,42.0246,20.5114,-58.1716,832,1,28
74,40.5652,23.2813,-27.0961,371,1,28
74,39.3276,25.3127,-48.5059,812,1,28
74,40.5343,23.3376,-3.15531,462,1,28
74,40.9652,22.5521,-55.6224,679,1,28
74,39.7324,24.6638,6.40536,675,1,28
74,38.9608,25.8615,-258.523,314,1,28
74,43.4282,17.3471,37.344,469,1,28
74,40.6166,23.1877,21.5212,576,1,28
74,40.8515,22.7594,-35.4703,322,1,28
74,43.2515,17.8013,69.2478,299,1,28
74,38.8304,26.0567,-71.7844,668,1,28
74,44.7232,13.673,-183.353,416,1,28
74,40.7964,22.8599,29.5928,486,1,28
74,42.4198,19.7029,-10.1652,915,1,28
74,40.7858,22.8792,33.1974,623,1,28
74,40.5454,23.3174,4.48554,420,1,28
74,38.3286,26.8077,-60.9487,403,1,28
74,44.2859,15.0167,-264.101,342,1,28
74,42.1766,20.2032,-18.2966,643,1,28
74,38.8635,26.0072,5.43675,1281,1,28
74,40.8361,22.7875,-25.1958,173,1,28
74,40.5741,23.2651,-43.6545,233,1,28
74,40.5677,23.2767,3.12886,203,1,28
74,39.7956,24.5598,-49.422,306,1,28
74,40.5284,23.3485,-49.7846,351,1,28
74,40.5178,23.3677,-16.1666,238,1,28
74,40.637,23.1505,6.42871,205,1,28
74,40.6412,23.1427,8.08657,279,1,28
74,40.8752,22.7162,-42.4056,222,1,28
74,40.033,24.1684,21.2661,318,1,28
74,40.8052,22.8438,26.3959,446,1,28
74,40.7293,22.9821,34.1815,137,1,28
74,40.8912,22.687,-204.084,285,1,28
74,40.5593,23.2921,-37.4795,177,1,28
74,40.5156,23.3717,-13.1973,396,1,28
74,40.5441,23.3198,42.0457,265,1,28
74,40.5696,23.2732,-7.06116,241,1,28
74,40.5557,23.2986,-30.0913,239,1,28
74,41.5943,21.3838,-161.336,228,1,28
74,40.4545,23.4738,-6.13474,247,1,28
74,40.7436,22.956,5.69887,137,1,28
74,42.0524,20.455,-207.306,163,1,28
74,40.8094,22.8362,9.0022,205,1,28
74,40.6047,23.2094,13.8107,233,1,28
74,40.5216,23.3608,-10.1975,129,1,28
74,40.8515,22.7594,-11.5361,123,1,28
74,40.7625,22.9217,19.3368,133,1,28
74,40.8515,22.7594,-14.6485,95,1,28
74,40.6257,23.171,31.718,220,1,28
74,40.3361,23.6689,52.5247,257,1,28
74,40.9657,22.5512,7.93026,85,1,28
74,42.5062,19.5067,-6.99384,315,1,28
74,41.3467,21.8569,-170.136,207,1,28
74,40.725,22.9901,30.6206,178,1,28
74,40.5967,23.2239,38.6899,196,1,28
74,40.5234,23.3575,-40.246,124,1,28
74,41.8163,20.9338,-208.623,176,1,28
74,40.6414,23.1424,24.8767,292,1,28
74,37.5667,27.8486,4.03967,196,1,28
74,40.8206,22.8158,12.7309,210,1,28
74,41.9206,20.7223,-208.007,96,1,28
74,37.7225,27.6362,4.543,161,1,28
74,40.6545,23.1186,28.2787,272,1,28
74,40.7972,22.8584,-4.82039,236,1,28
74,38.3487,26.7777,-47.275,133,1,28
74,43.7521,16.514,-42.7437,106,1,28
74,40.539,23.3291,51.9646,98,1,28
74,40.5844,23.2463,-4.05216,70,1,28
74,40.5844,23.2463,11.1671,76,1,28
74,42.3311,19.8899,-57.6978,84,1,28
74,40.5378,23.3312,-33.3561,151,1,28
74,36.6361,29.0622,-8.31581,73,1,28
74,40.7314,22.9783,23.2587,301,1,28
74,41.6161,21.3396,-209.57,110,1,28
