event,x,y,z,adc,zelem,layer
74,6.07517,38.3757,-47.9413,173,0,20
74,6.21267,38.9302,-47.951,199,0,21
74,6.45891,39.4619,-47.8658,259,0,22
74,6.76724,41.1082,-47.8348,515,0,23
74,6.96736,42.1101,-47.8561,285,0,24
74,7.51531,44.0912,-47.727,317,0,26
74,7.66102,45.1015,-47.8305,315,0,27
74,7.75526,46.1197,-47.7632,283,0,28
74,7.96472,47.1201,-47.7252,149,0,29
74,8.06961,48.1367,-47.7302,181,0,30
74,8.19587,49.15,-47.6029,294,0,31
74,8.32336,50.1631,-47.7488,236,0,32
74,8.40979,51.1825,-47.6226,101,0,33
74,8.48937,52.2029,-47.6943,970,0,34
74,8.57936,53.2218,-47.6617,291,0,35
74,8.57502,54.2551,-47.6404,457,0,36
74,8.60556,55.2832,-47.7354,164,0,37
74,8.66061,56.3074,-47.5768,545,0,38
74,8.52484,58.2926,-47.4776,90,0,39
74,8.49656,60.5169,-47.555,200,0,41
74,8.39316,61.6427,-47.5072,159,0,42
74,8.26227,62.7728,-47.5519,696,0,43
74,8.05163,63.8994,-47.4434,271,0,44
74,7.95689,65.0134,-47.465,295,0,45
74,7.83719,66.1301,-47.3644,260,0,46
74,7.48413,68.376,-47.1962,579,0,48
74,6.58875,71.7849,-47.1785,525,0,51
74,6.46858,72.9017,-47.1786,672,0,52
74,6.01995,74.0344,-47.1757,179,0,53
74,5.7654,75.1505,-47.3201,67,0,54
74,4.18599,31.225,30.3914,37,0,7
74,4.30557,31.7763,30.4487,94,0,8
74,4.36433,32.3428,29.8937,16057,0,9
74,4.59691,32.8767,30.8312,2080,0,10
74,4.92719,33.4015,31.0075,481,0,11
74,5.1542,33.9363,30.9275,877,0,12
74,5.41156,34.4723,30.8714,769,0,13
74,5.68166,35.0004,30.8428,662,0,14
74,5.97725,35.5305,30.7298,814,0,15
74,6.25354,36.0577,30.7097,877,0,16
74,6.5348,36.5863,30.5837,502,0,17
74,6.76113,37.1154,30.546,828,0,18
74,7.09113,37.6298,30.5,1356,0,19
74,7.40537,38.1414,30.3915,698,0,20
74,7.6788,38.6671,30.3407,920,0,21
74,7.97037,39.1832,30.2719,470,0,22
74,8.82847,40.7193,30.052,961,0,23
74,9.34902,41.6514,29.9263,733,0,24
74,10.7211,43.4173,29.6765,855,0,26
74,14.04,47.8058,29.0887,1080,0,31
74,14.6068,48.7037,28.9625,763,0,32
74,15.424,49.5287,28.7769,2113,0,33
74,16.1741,50.3604,28.6158,851,0,34
74,16.978,51.1654,28.5716,1523,0,35
74,17.6016,52.0316,28.3978,2168,0,36
74,18.5869,52.7751,28.3573,1064,0,37
74,19.4503,53.5599,28.2089,1014,0,38
74,21.0086,55.0389,27.9325,696,0,39
74,21.9211,55.8611,27.9477,1830,0,40
74,22.8494,56.6772,27.8224,2849,0,41
74,23.8684,57.455,27.6857,2408,0,42
74,24.7572,58.2624,27.5958,1543,0,43
74,27.1695,59.5981,27.1818,2403,0,45
74,28.1181,60.3793,27.0338,1628,0,46
74,29.1606,61.09,26.7961,266,0,47
74,31.6609,62.3034,26.3883,1543,0,49
74,32.4369,63.1439,26.7667,99,0,50
74,33.8817,63.6216,26.0896,979,0,51
74,35.2724,64.11,25.7979,970,0,52
74,36.4651,64.7069,25.6283,873,0,53
74,37.9889,65.105,25.403,725,0,54
74,4.22293,31.2193,-20.0199,317,1,7
74,4.33003,31.7725,-19.6468,224,1,8
74,4.47809,32.3253,-19.4795,307,1,9
74,4.63445,32.8709,-19.2319,482,1,10
74,4.80243,33.4207,-19.101,71,1,11
74,4.95334,33.9672,-18.8708,206,1,12
74,5.13593,34.5147,-18.514,243,1,13
74,5.30415,35.0585,-18.2606,304,1,14
74,5.42276,35.6158,-18.0806,140,1,15
74,5.53784,36.1678,-17.8812,292,1,16
74,5.7154,36.7161,-17.5233,938,1,17
74,5.81867,37.2699,-17.2588,100,1,18
74,6.0002,37.8176,-16.8809,395,1,19
74,6.13794,38.3661,-16.7507,58,1,20
74,6.33124,38.9119,-16.5671,236,1,21
74,6.45921,39.4619,-16.2201,190,1,22
74,6.695,41.1193,-15.595,1082,1,23
74,7.01474,42.1028,-15.1779,996,1,24
74,7.24993,43.0993,-14.6041,140,1,25
74,7.64835,44.0707,-13.907,196,1,26
74,7.87462,45.0686,-13.4761,138,1,27
74,8.06401,46.0721,-13.1007,398,1,28
74,8.58529,48.0524,-12.2933,306,1,30
74,8.87022,49.0364,-11.7007,224,1,31
74,9.16959,50.0176,-11.2689,458,1,32
74,9.39997,51.0124,-10.651,245,1,33
74,9.6762,51.9982,-10.4089,310,1,34
74,9.88781,52.9968,-10.0002,452,1,35
74,10.2407,53.9673,-9.26594,164,1,36
74,10.4965,54.9571,-8.93511,263,1,37
74,10.8495,55.9275,-8.40701,609,1,38
74,11.2563,57.8261,-7.52669,73,1,39
74,11.6218,58.8719,-7.1082,108,1,40
74,11.9115,59.9328,-6.62191,113,1,41
74,12.2088,60.9922,-6.02967,118,1,42
74,12.8535,63.1011,-4.91145,100,1,44
74,14.0882,67.3296,-3.15627,134,1,48
74,7.10893,30.6881,14.5455,46,1,7
74,7.28397,31.225,14.5059,169,1,8
74,7.28267,31.811,14.5716,109,1,9
74,7.45152,32.3493,14.4559,338,1,10
74,7.55019,32.9109,14.5962,312,1,11
74,7.65596,33.4647,14.5628,239,1,12
74,7.87539,33.9967,14.5521,61,1,13
74,7.87889,34.5755,14.8251,71,1,14
74,8.13703,35.6777,14.6565,290,1,16
74,8.10378,36.2715,14.55,162,1,17
74,8.24947,36.8156,14.5742,221,1,18
74,8.31765,37.3846,13.528,8697,1,19
74,8.36877,37.9498,14.8367,160,1,20
74,8.46256,38.5112,14.6964,291,1,21
74,8.56089,39.0657,14.8151,66,1,22
74,8.54963,40.7747,14.8045,360,1,23
74,8.59986,41.8054,14.9366,424,1,24
74,8.64987,42.8362,14.9594,232,1,25
74,8.55091,43.8965,15.0392,113,1,26
74,8.57123,44.9332,15.1682,175,1,27
74,8.54334,45.9794,15.1277,229,1,28
74,8.56604,47.0156,15.0281,101,1,29
74,8.4684,48.0753,15.1549,144,1,30
74,8.2648,49.1394,15.2658,399,1,31
74,8.28125,50.1695,15.3319,207,1,32
74,8.06376,51.2357,15.3788,144,1,33
74,7.6283,53.3681,15.3789,269,1,35
74,7.48192,54.4234,15.447,170,1,36
74,7.09151,55.5067,15.5243,294,1,37
74,7.01734,56.5416,15.5678,286,1,38
74,5.80021,59.7316,15.7675,52,1,40
74,5.84624,60.8302,15.9877,86,1,41
74,4.38769,64.2468,15.8908,115,1,44
74,3.6501,65.3945,15.9867,52,1,45
74,2.31442,67.653,15.9872,72,1,47
74,1.79913,68.7615,16.192,211,1,48
74,-1.00689,73.168,16.4793,581,1,52
74,15.4451,27.4537,21.5878,827,1,7
74,15.891,27.8514,22.4415,726,1,8
74,16.03,29.7151,19.8597,471,0,11
74,16.2258,30.25,19.7831,90,0,12
74,16.359,30.8258,20.1764,341,0,13
74,16.5629,31.3561,20.5167,215,0,14
74,16.7471,31.904,20.6875,169,0,15
74,16.9156,32.4538,20.8091,1304,0,16
74,18.1994,32.3984,23.1288,781,0,17
74,18.3342,32.9666,21.543,969,0,18
74,17.4136,34.1056,21.3857,71,0,19
74,17.6097,34.6367,21.7864,85,0,20
74,17.761,35.1964,22.0226,182,0,21
74,18.1937,37.4772,22.8276,109,0,23
74,18.4907,38.4688,23.102,123,0,24
74,18.2856,40.8132,24.7866,135,1,26
74,18.1429,41.9911,24.2284,154,1,27
74,19.295,43.7144,24.9096,193,0,29
74,19.4682,45.8685,25.6768,89,0,31
74,19.5188,46.9614,26.0869,265,0,32
74,19.5573,48.0444,26.4961,331,0,33
74,19.5465,49.1438,26.929,142,0,34
74,19.5744,50.2281,27.3495,376,0,35
74,19.6461,52.3905,28.1374,313,0,37
74,19.4503,53.5599,28.2089,1014,0,38
74,19.5182,55.5871,29.0895,236,0,39
74,19.5777,56.7254,29.4797,137,0,40
74,19.4243,57.936,29.9898,400,0,41
74,19.2984,59.1373,30.3331,53,0,42
74,19.1996,60.3293,30.6796,1264,0,43
74,18.841,62.7269,31.6037,301,0,45
74,18.6243,63.9328,32.1339,643,0,46
74,18.7408,65.0415,31.8343,1157,1,47
74,18.8017,66.1665,31.8319,109,1,48
74,17.5196,69.915,34.1697,543,0,51
74,17.1334,71.1389,34.5952,171,0,52
74,16.734,72.3661,35.1914,243,0,53
74,16.4973,73.5534,35.3735,394,0,54
74,13.8138,28.308,-63.8399,146,1,7
74,14.2494,28.721,-63.5112,327,1,8
74,14.9631,29.0034,-62.6052,515,1,9
74,15.3422,29.4435,-62.1932,235,1,10
74,16.0854,29.6848,-61.4846,1458,1,11
74,16.5375,30.079,-61.1104,1888,1,12
74,17.2465,30.3389,-60.369,191,1,13
74,17.8204,30.6612,-59.9071,184,1,14
74,18.2503,31.0657,-59.8011,45,1,15
74,19.0323,31.2498,-58.6859,316,1,16
74,19.5727,31.5874,-58.2361,406,1,17
74,20.2641,31.8264,-57.5089,1150,1,18
74,20.8273,32.1348,-56.993,194,1,19
74,21.6446,32.2659,-56.1835,237,1,20
74,22.4215,32.4311,-55.1869,420,1,21
74,22.8585,32.8163,-54.9931,420,1,22
74,24.9614,33.3554,-52.8558,630,1,23
74,26.0842,33.7911,-51.9949,384,1,24
74,27.7728,33.7447,-50.0578,115,1,25
74,29.0541,34.0027,-48.7868,63,1,26
74,30.4378,34.1468,-47.7539,313,1,27
74,29.9628,9.72388,-47.3161,431,1,7
74,30.4878,9.92917,-47.2876,113,1,8
74,30.9485,10.3419,-47.3012,35,1,9
74,31.55,10.3215,-45.133,104,1,10
74,31.9069,11.04,-46.9865,49,1,11
74,32.4554,11.176,-47.0684,326,1,12
74,33.8786,12.2746,-46.8915,163,1,15
74,34.3743,12.5598,-46.98,50,1,16
74,35.769,13.6664,-46.8704,86,1,19
74,36.2524,13.9767,-46.617,262,1,20
74,36.7506,14.2654,-46.632,91,1,21
74,37.2222,14.6063,-46.4311,163,1,22
74,39.3588,16.5223,-46.0563,48,1,24
74,40.1462,17.2672,-45.9714,343,1,25
74,41.0171,17.8223,-45.8019,316,1,26
74,41.7643,18.6585,-45.5958,145,1,27
74,42.6155,19.2583,-45.543,548,1,28
74,43.3312,20.166,-45.3207,126,1,29
74,44.1969,20.7218,-45.2896,313,1,30
74,44.8549,21.6953,-45.0356,442,1,31
74,45.6474,22.3959,-45.1194,276,1,32
74,46.3626,23.2534,-44.8874,665,1,33
74,47.1353,23.9944,-44.854,709,1,34
74,48.6064,25.6007,-44.5795,579,1,36
74,49.2495,26.5506,-44.46,238,1,37
74,50.0485,27.2161,-44.379,230,1,38
74,51.3137,28.9464,-44.1646,318,1,39
74,52.0091,29.9596,-43.9199,170,1,40
74,52.7151,30.9159,-43.9116,244,1,41
74,53.4361,31.8424,-43.7562,756,1,42
74,54.093,32.8746,-43.557,375,1,43
74,54.8407,33.757,-43.4678,466,1,44
74,55.4476,34.8715,-43.3001,191,1,45
74,56.1386,35.8419,-42.9702,161,1,46
74,57.322,38.0202,-42.7164,1979,1,48
74,57.9934,38.99,-42.6935,239,1,49
74,58.5932,40.0671,-42.4434,374,1,50
74,59.2395,41.0743,-42.313,260,1,51
74,59.6922,42.3367,-42.0894,170,1,52
74,60.3919,43.2378,-42.2238,143,1,53
74,60.9074,44.39,-41.883,317,1,54
74,27.8291,14.7609,-61.3282,358,1,7
74,28.253,15.1589,-61.2225,547,1,8
74,28.6904,15.5445,-61.3118,577,1,9
74,31.2891,17.8679,-61.3136,88,1,15
74,35.1542,22.371,-60.9215,409,1,23
74,35.7516,23.3158,-60.9636,1091,1,24
74,36.4912,24.046,-60.9716,303,1,25
74,37.1379,24.9154,-60.9306,378,1,26
74,37.7201,25.8812,-60.8719,278,1,27
74,38.3286,26.8077,-60.9487,403,1,28
74,38.7942,27.9008,-61.095,349,1,29
74,39.4717,28.7029,-60.9036,584,1,30
74,40.0958,29.5779,-60.9644,252,1,31
74,40.5774,30.6472,-60.9205,548,1,32
74,41.0751,31.6848,-60.878,299,1,33
74,41.5903,32.6735,-60.8847,214,1,34
74,42.0849,33.688,-60.981,444,1,35
74,42.5002,34.8012,-61.015,593,1,36
74,42.9426,35.8808,-60.93,482,1,37
74,43.3578,36.963,-61.0608,679,1,38
74,43.9472,39.2354,-60.9531,271,1,39
74,44.5704,40.1886,-61.0991,164,1,40
74,46.0988,48.0538,-60.9865,496,1,46
74,46.1697,49.5047,-60.8624,170,1,47
74,46.3109,50.8745,-60.8526,534,1,48
74,46.6314,52.0526,-60.8429,115,1,49
74,46.4635,53.659,-60.9449,252,1,50
74,46.4375,55.141,-60.963,515,1,51
74,46.5801,56.4404,-60.9113,165,1,52
74,46.5966,57.8339,-60.8986,111,1,53
74,46.6318,59.2122,-60.824,136,1,54
74,24.3592,19.9721,25.9167,131,1,7
74,24.9174,20.1761,25.6438,566,1,8
74,25.4365,20.4383,25.5276,166,1,9
74,25.9846,20.6549,25.1886,73,1,10
74,26.5086,20.911,25.1391,264,1,11
74,27.0015,21.1963,24.772,221,1,12
74,29.282,21.9428,24.1326,197,1,16
74,30.9951,22.483,23.8161,90,1,19
74,31.574,22.6456,23.6393,139,1,20
74,32.1779,22.7842,23.4565,340,1,21
74,32.7608,22.9414,23.2082,279,1,22
74,34.4561,23.4175,22.7488,397,1,23
74,35.5741,23.5814,22.3956,766,1,24
74,36.6269,23.8429,22.1535,300,1,25
74,37.7806,23.9453,21.7401,711,1,26
74,38.8558,24.1409,21.6154,402,1,27
74,40.033,24.1684,21.2661,318,1,28
74,41.2027,24.2083,21.4326,6674,1,29
74,42.4322,24.1224,20.4174,706,1,30
74,43.5979,24.1196,20.0748,367,1,31
74,44.7542,24.134,19.8509,592,1,32
74,45.9428,24.0895,19.4936,643,1,33
74,47.0653,24.1363,19.178,271,1,34
74,48.3939,23.7499,18.7296,597,1,35
74,49.5957,23.6206,18.3727,556,1,36
74,50.8552,23.3411,17.9825,484,1,37
74,51.9792,23.3209,17.8944,382,1,38
74,54.5032,22.3861,16.8375,109,1,39
74,55.6936,22.3519,16.5888,284,1,40
74,57.2016,21.5008,16.0551,820,1,41
74,58.5895,20.912,15.7089,252,1,42
74,59.8299,20.6708,15.3889,421,1,43
74,61.283,19.8029,14.877,527,1,44
74,62.711,18.8958,14.2989,366,1,45
74,64.0428,18.2469,13.9305,514,1,46
74,66.7737,16.5105,13.0206,540,1,48
74,68.0435,15.9368,12.8245,798,1,49
74,69.4775,14.5367,12.0798,264,1,50
74,72.2216,11.7769,11.116,274,1,52
74,73.4945,10.7185,10.721,411,1,53
74,74.8547,8.78928,9.9348,825,1,54
74,22.8814,21.6477,77.1234,50,1,7
74,27.1285,23.7053,70.923,311,1,15
74,27.7052,23.9016,70.5441,406,1,16
74,29.5513,24.3538,69.1831,148,1,19
74,30.1228,24.5413,68.7542,361,1,20
74,30.6495,24.794,68.4162,318,1,21
74,31.2406,24.957,67.961,314,1,22
74,32.8039,25.6836,66.5642,521,1,23
74,33.7939,26.0807,65.8557,370,1,24
74,34.686,26.599,65.1486,750,1,25
74,35.6074,27.0685,64.2999,748,1,26
74,36.4657,27.6241,63.5885,619,1,27
74,37.3063,28.2038,62.7635,706,1,28
74,38.1726,28.7485,61.8654,827,1,29
74,38.9879,29.3627,61.1703,580,1,30
74,39.7713,30.0205,60.4394,339,1,31
74,40.5382,30.7006,59.7373,744,1,32
74,41.2755,31.4213,58.8774,776,1,33
74,42.0187,32.1337,58.1799,842,1,34
74,42.6742,32.9538,57.2751,1701,1,35
74,31.3099,-3.44043,47.1487,402,0,7
74,31.9056,-3.17288,46.955,411,0,8
74,32.5032,-2.94222,46.7332,429,0,9
74,33.0865,-2.7172,46.5801,829,0,10
74,33.6812,-2.34246,46.2642,425,0,11
74,34.2601,-2.11872,46.0727,265,0,12
74,34.8621,-1.63397,45.6961,3014,0,13
74,35.4339,-1.46266,45.5452,388,0,14
74,36.0098,-1.14798,45.3405,451,0,15
74,36.5805,-0.803887,45.1299,389,0,16
74,38.8494,0.600261,44.2214,2263,0,20
74,39.4116,0.913475,43.9938,507,0,21
74,39.9691,1.17487,43.8764,418,0,22
74,42.5642,3.16293,42.6028,474,0,24
74,43.5336,3.91049,42.2231,1631,0,25
74,54.6989,15.9236,36.457,594,0,38
74,56.0129,18.2636,35.4562,1130,0,39
74,31.3654,-2.93356,-71.8767,383,0,7
74,31.9164,-3.07422,-72.1802,183,0,8
74,32.4724,-3.22402,-72.5344,663,0,9
74,33.0231,-3.36671,-72.5685,322,0,10
74,33.5826,-3.48415,-72.9565,230,0,11
74,34.1366,-3.59797,-73.0657,192,0,12
74,34.6941,-3.73257,-73.4922,758,0,13
74,35.2426,-3.89657,-73.755,1954,0,14
74,35.808,-3.95989,-73.9088,718,0,15
74,36.3513,-4.1711,-74.3874,780,0,16
74,36.9103,-4.29207,-74.6813,320,0,17
74,37.4686,-4.36642,-74.8582,200,0,18
74,38.0211,-4.54724,-75.1034,235,0,19
74,38.5777,-4.63697,-75.4302,434,0,20
74,39.1268,-4.84965,-75.8842,134,0,21
74,39.6761,-5.00601,-75.9049,680,0,22
74,41.342,-5.17049,-76.8504,203,0,23
74,42.3374,-5.4578,-77.2152,629,0,24
74,43.3412,-5.6674,-77.6727,100,0,25
74,44.3375,-5.91491,-78.2648,265,0,26
74,45.3341,-6.14929,-78.808,888,0,27
74,46.3271,-6.4073,-79.2629,374,0,28
74,47.3259,-6.628,-79.8022,761,0,29
74,48.3215,-6.86853,-80.1878,282,0,30
74,49.3093,-7.16074,-80.8664,287,0,31
74,50.3021,-7.42007,-81.3607,952,0,32
74,51.3089,-7.58857,-81.8215,561,0,33
74,52.3003,-7.85653,-82.2749,1428,0,34
74,53.2861,-8.16166,-82.7985,1061,0,35
74,54.2804,-8.41064,-83.2479,285,0,36
74,55.2654,-8.72077,-83.8397,334,0,37
74,56.2568,-8.9893,-84.2351,887,0,38
74,58.1472,-9.46957,-85.3892,740,0,39
74,59.2108,-9.77056,-85.7944,586,0,40
74,60.2649,-10.1335,-86.3757,1105,0,41
74,61.3334,-10.4029,-86.8699,887,0,42
74,62.3842,-10.7872,-87.4405,815,0,43
74,63.4472,-11.0925,-88.0721,790,0,44
74,64.4989,-11.4494,-88.5412,305,0,45
74,65.5542,-11.7674,-89.0854,1304,0,46
74,66.6103,-12.0812,-89.5997,785,0,47
74,67.6437,-12.5093,-90.3969,710,0,48
74,68.6982,-12.8311,-90.8571,607,0,49
74,69.7478,-13.1779,-91.3187,1042,0,50
74,70.7815,-13.6043,-91.9271,321,0,51
74,71.8261,-13.9762,-92.6195,1576,0,52
74,72.8747,-14.3279,-93.0384,896,0,53
74,73.9121,-14.7355,-93.5192,939,0,54
74,31.2164,4.24188,-44.8054,329,0,7
74,31.7826,4.26472,-44.7957,170,0,8
74,32.3529,4.29912,-44.7256,248,0,9
74,32.9141,4.35409,-44.5507,154,0,10
74,34.0448,4.43557,-44.5575,96,0,12
74,34.6148,4.45675,-44.4275,203,0,13
74,35.174,4.5229,-44.2665,535,0,14
74,35.7403,4.57764,-44.2478,528,0,15
74,36.8648,4.70783,-44.1117,569,0,17
74,37.4259,4.75621,-44.0658,437,0,18
74,37.9846,4.88084,-43.9087,159,0,19
74,38.5396,4.98532,-43.9823,224,0,20
74,39.1037,5.06005,-43.921,258,0,21
74,39.6662,5.09596,-43.8273,76,0,22
74,41.2876,5.60132,-43.786,200,0,23
74,42.2837,5.83952,-43.5641,356,0,24
74,43.2773,6.09375,-43.5194,606,0,25
74,44.2616,6.40799,-43.4858,377,0,26
74,45.2536,6.67226,-43.3887,466,0,27
74,46.2231,7.08286,-43.2208,134,0,28
74,47.2012,7.43804,-43.1445,508,0,29
74,48.1869,7.74353,-43.0821,74,0,30
74,49.1507,8.1909,-42.9554,474,0,31
74,50.1144,8.6393,-42.8748,206,0,32
74,51.0847,9.0368,-42.7516,197,0,33
74,52.0136,9.5986,-42.7264,284,0,34
74,52.9765,9.98956,-42.5773,773,0,35
74,53.9334,10.411,-42.5166,74,0,36
74,54.862,10.9744,-42.4504,91,0,37
74,55.7917,11.5325,-42.2983,144,0,38
74,57.5342,12.7239,-42.0567,188,0,39
74,58.516,13.3325,-42.0357,431,0,40
74,59.488,13.976,-42.0201,312,0,41
74,61.4054,15.3712,-41.673,180,0,43
74,64.1036,18.0382,-41.2577,342,0,46
74,64.964,19.0068,-41.2065,183,0,47
74,65.9475,19.5531,-41.1951,435,0,48
74,66.8199,20.4803,-41.0467,525,0,49
74,67.6733,21.4552,-40.9687,102,0,50
74,68.5074,22.4111,-40.8546,500,0,51
74,69.334,23.3888,-40.8446,85,0,52
74,70.1424,24.4205,-40.7906,154,0,53
74,70.9241,25.5306,-40.5514,796,0,54
74,30.6258,-7.36359,-39.38,177,0,7
74,31.1607,-7.54652,-39.6935,53,0,8
74,32.8179,-10.0723,-39.0325,314,0,12
74,33.4043,-10.0936,-39.6407,337,0,13
74,33.9999,-10.0625,-40.6054,235,0,14
74,34.5939,-10.0574,-41.5451,285,0,15
74,35.19,-10.0246,-42.503,101,0,16
74,35.735,-10.1878,-43.6782,71,0,17
74,36.252,-10.4261,-44.164,36,0,18
74,36.7687,-10.6865,-44.6495,104,0,19
74,37.2681,-10.9853,-45.113,491,0,20
74,37.7505,-11.3635,-45.5259,153,0,21
74,38.2649,-11.6106,-45.9938,443,0,22
74,39.8102,-12.2913,-47.5334,90,0,23
74,40.7157,-12.8321,-48.3301,742,0,24
74,41.6002,-13.4024,-49.2387,266,0,25
74,44.2944,-14.9918,-51.8605,147,0,28
74,46.0913,-16.0489,-53.5039,125,0,30
74,47.895,-17.0862,-55.9382,1164,0,32
74,48.6775,-17.9294,-56.0682,1666,0,33
74,49.6347,-18.284,-56.9282,215,0,34
74,50.453,-18.9961,-57.9996,422,0,35
74,51.3132,-19.6001,-59.0434,764,0,36
74,52.1857,-20.1727,-59.8351,320,0,37
74,52.9971,-20.9023,-60.5995,911,0,38
74,57.3573,-24.0904,-65.1729,227,0,42
74,58.3039,-24.6629,-65.6387,1074,0,43
74,59.188,-25.3776,-66.6866,1156,0,44
74,59.9995,-26.2572,-68.1182,3503,0,45
74,60.9503,-26.8204,-68.5266,424,0,46
74,61.7774,-27.6644,-69.9048,568,0,47
74,62.639,-28.4303,-70.9217,440,0,48
74,63.4909,-29.218,-71.9236,571,0,49
74,64.3714,-29.941,-72.8221,549,0,50
74,65.2022,-30.7434,-73.8699,885,0,51
74,66.0384,-31.5281,-74.8623,635,0,52
74,66.8517,-32.3593,-75.9315,906,0,53
74,30.8894,-6.16352,-90.502,81,0,7
74,31.4682,-6.14023,-90.7272,190,0,8
74,32.0368,-6.1975,-91.1192,326,0,9
74,32.6023,-6.24067,-91.5658,131,0,10
74,33.1673,-6.31664,-91.8929,391,0,11
74,33.7433,-6.30707,-92.1129,437,0,12
74,34.3087,-6.38054,-92.5305,166,0,13
74,34.8723,-6.43326,-92.8221,356,0,14
74,35.4545,-6.42252,-93.222,128,0,15
74,36.0058,-6.53741,-93.5955,56,0,16
74,36.5846,-6.54338,-93.9659,202,0,17
74,37.1501,-6.58694,-94.0712,286,0,18
74,37.7343,-6.54136,-94.556,574,0,19
74,38.2944,-6.60325,-94.9651,322,0,20
74,38.8751,-6.57068,-95.2965,541,0,21
74,39.4363,-6.62559,-95.4752,236,0,22
74,41.1719,-6.35314,-96.6705,204,0,23
74,42.2023,-6.3685,-97.0541,179,0,24
74,43.2389,-6.3428,-97.6098,192,0,25
74,44.2783,-6.29949,-98.2251,607,0,26
74,45.3403,-6.10924,-99.097,82,0,27
74,46.3858,-5.99438,-99.7303,410,0,28
74,47.4231,-5.89759,-100.452,195,0,29
74,50.5591,-5.39048,-102.244,459,0,32
74,51.6031,-5.23268,-102.726,179,0,33
74,52.6572,-4.98347,-103.525,521,0,34
74,53.6897,-4.93157,-103.893,78,0,35
74,54.741,-4.65332,-104.505,310,0,36
74,55.7853,-4.32644,-105.368,745,0,37
74,56.8226,-4.10691,-105.949,512,0,38
74,58.8034,-3.57025,-106.597,84,0,39
74,31.4899,-0.730645,82.0054,527,1,7
74,32.0517,-0.793622,82.1334,481,1,8
74,32.6186,-0.894897,81.6895,7152,1,9
74,33.1786,-1.03767,82.4206,292,1,10
74,33.7455,-1.13794,82.5487,760,1,11
74,34.3075,-1.19449,82.7019,504,1,12
74,35.4344,-1.43664,83.0979,423,1,14
74,37.1228,-1.75692,83.4169,886,1,17
74,37.6784,-1.8895,83.5663,513,1,18
74,38.2405,-2.01215,83.6905,641,1,19
74,38.803,-2.03882,83.9367,78,1,20
74,39.358,-2.26935,83.9919,1415,1,21
74,39.9108,-2.44456,84.1279,598,1,22
74,41.5723,-2.68922,84.5713,493,1,23
74,42.5787,-2.94178,84.7724,1908,1,24
74,43.5869,-3.16514,85.0946,313,1,25
74,44.5917,-3.44026,85.2449,1791,1,26
74,45.5978,-3.69659,85.4708,851,1,27
74,46.6014,-3.99055,85.8218,278,1,28
74,47.6059,-4.22915,86.1189,1201,1,29
74,48.6029,-4.50083,86.3802,463,1,30
74,49.5975,-4.7947,86.6605,764,1,31
74,50.601,-5.00771,86.9138,423,1,32
74,51.5909,-5.34447,87.1489,839,1,33
74,53.5815,-5.91939,87.6626,275,1,35
74,54.5696,-6.27305,88.0422,514,1,36
74,55.5678,-6.53446,88.2394,1081,1,37
74,56.5556,-6.88959,88.5104,927,1,38
74,58.4509,-7.41748,88.9626,1119,1,39
74,60.5863,-8.04557,89.4533,582,1,41
74,61.6164,-8.56406,89.915,434,1,42
74,62.6771,-8.8846,90.0406,654,1,43
74,64.7641,-9.74781,90.7096,935,1,45
74,65.8138,-10.1395,90.9708,658,1,46
74,66.8655,-10.5181,91.2353,1102,1,47
74,67.9138,-10.9187,91.5129,764,1,48
74,68.9578,-11.3473,91.8306,774,1,49
74,70.0009,-11.782,92.1455,641,1,50
74,71.0439,-12.2171,92.37,980,1,51
74,72.0912,-12.624,92.6343,1510,1,52
74,73.1258,-13.0652,92.9175,239,1,53
74,74.1572,-13.5035,93.2723,346,1,54
74,27.3803,-15.579,61.9292,810,0,7
74,27.7188,-16.1233,61.5042,24,0,8
74,28.241,-16.3592,61.5952,93,0,9
74,28.6612,-16.7522,61.3968,300,0,10
74,29.1194,-17.0937,61.4389,696,0,11
74,29.4914,-17.5661,61.3401,297,0,12
74,29.9712,-17.8721,61.0911,279,0,13
74,30.4613,-18.1498,60.8243,81,0,14
74,30.8328,-18.6342,60.8034,1460,0,15
74,31.3237,-18.9106,60.5833,357,0,16
74,32.1205,-19.7795,60.3494,73,0,18
74,32.5832,-20.1136,60.0147,155,0,19
74,32.988,-20.5319,59.9638,231,0,20
74,33.3771,-20.9874,59.5309,41,0,21
74,33.7947,-21.3845,59.552,69,0,22
74,35.1603,-22.3609,59.2518,205,0,23
74,35.8863,-23.1142,59.1612,403,0,24
74,36.6906,-23.7476,58.7024,228,0,25
74,38.4176,-24.8373,57.8273,1300,1,27
74,39.1839,-25.5277,55.3583,81,1,28
74,40.4559,-27.2983,57.2682,57,0,30
74,42.0065,-28.6522,56.8152,202,0,32
74,42.7431,-29.3869,56.3024,232,0,33
74,43.4691,-30.1375,56.0996,1024,0,34
74,44.2053,-30.873,55.7741,349,0,35
74,44.9345,-31.6094,55.5739,105,0,36
74,45.6083,-32.4167,55.2872,164,0,37
74,46.3349,-33.1519,54.9032,408,0,38
74,47.7095,-34.5604,54.3032,59,0,39
74,48.4987,-35.3393,54.2344,875,0,40
74,49.236,-36.1891,53.8775,413,0,41
74,49.9654,-37.0495,53.4844,521,0,42
74,50.7482,-37.8372,53.3359,293,0,43
74,51.4673,-38.7118,52.9045,106,0,44
